FECHA_ANOTACION;VALOR;DESTINO_ECONOMICO;AREA_TERRENO;AREA_CONSTRUIDA;AVALUO; HAB; BAÑOS; LOCAL; PISOS;MAX_PUNT;POINT_X;POINT_Y;Latitud;Longitud;Latitud.1;Longitud.1;UTM waypoint Garmin;DISTANCIA - CBD (San Pio) metros;Estrato/Hacienda
2021-01-12 00:00:00;123555194;A;000000000037;000148;72213000;4;2;0;3;34;1371435.0948;10797471.994;7.146938856015138;-73.13195172242213;"-7º -8' -48,98"" S";"73º 7' 55,026"" W";17 N 1371435 10797472;3962.51152913;1
2022-02-02 00:00:00;26077499;A;000000000051;000051;16370000;3;1;0;1;20;1371617.0026;10797031.5084;7.14296400682314;-73.13038780345349;"-7º -8' -34,67"" S";"73º 7' 49,396"" W";17 N 1371617 10797032;3505.82398889;1
2022-06-06 00:00:00;32336099;A;000000000069;000063;31544000;3;1;0;1;32;1371873.4035;10797077.7529;7.14333886889606;-73.1280805757016;"-7º -8' -36,02"" S";"73º 7' 41,09"" W";17 N 1371873 10797078;3383.48592279;1
2022-04-26 00:00:00;31292999;A;000000000063;000057;22819000;3;1;0;1;25;1371918.0524;10797079.7885;7.143350229201411;-73.12767973094796;"-7º -8' -36,061"" S";"73º 7' 39,647"" W";17 N 1371918 10797080;3358.90029356;1
2022-03-29 00:00:00;36508500;A;000000000060;000060;13852000;3;1;0;1;13;1371949.1373;10797081.0349;7.143356607724503;-73.12740068637915;"-7º -8' -36,084"" S";"73º 7' 38,642"" W";17 N 1371949 10797081;3341.89021321;1
2022-05-09 00:00:00;40472280;A;000000000066;000136;40374000;4;1;0;2;22;1371978.4406;10797045.9164;7.1430374278198325;-73.12714323408171;"-7º -8' -34,935"" S";"73º 7' 37,716"" W";17 N 1371978 10797046;3296.30276934;1
2022-10-14 00:00:00;41724000;A;000000000055;000081;39621000;4;2;0;2;34;1371999.6589;10797048.1452;7.143054128833048;-73.12695254829744;"-7º -8' -34,995"" S";"73º 7' 37,029"" W";17 N 1372000 10797048;3285.96054237;1
2022-05-17 00:00:00;22948200;A;000000000060;000073;22137000;3;1;0;1;20;1372011.9133;10797032.4352;7.142911477781123;-73.12684504197435;"-7º -8' -34,481"" S";"73º 7' 36,642"" W";17 N 1372012 10797032;3266.06614164;1
2021-08-04 00:00:00;82380587;S;000000000055;000000;7304000;0;0;0;0;0;1371380.2599;10797205.4266;7.144558805465979;-73.13248474768858;"-7º -8' -40,412"" S";"73º 7' 56,945"" W";17 N 1371380 10797205;3792.007709;1
2021-01-08 00:00:00;40749953;R;000000000055;000055;10078000;0;0;0;0;60;1371370.9008;10797191.5282;7.1444357142419666;-73.1325708493097;"-7º -8' -39,969"" S";"73º 7' 57,255"" W";17 N 1371371 10797192;3787.74066374;1
2021-05-07 00:00:00;75207510;A;000000000055;000105;56347000;2;1;0;1;37;1371363.9903;10797144.0352;7.144011231252177;-73.13264016467653;"-7º -8' -38,44"" S";"73º 7' 57,505"" W";17 N 1371364 10797144;3756.8721937;1
2022-09-19 00:00:00;44957610;A;000000000055;000113;44937000;4;2;0;2;28;1371352.1763;10796956.5724;7.142333344062444;-73.13277504464241;"-7º -8' -32,4"" S";"73º 7' 57,99"" W";17 N 1371352 10796957;3627.87885227;1
2022-05-10 00:00:00;46939499;A;000000000055;000092;46084000;5;2;0;2;34;1371404.244;10796983.4019;7.142565725788402;-73.13230382218588;"-7º -8' -33,237"" S";"73º 7' 56,294"" W";17 N 1371404 10796983;3611.35596274;1
2022-12-07 00:00:00;106396199;A;000000000050;000139;96716000;5;2;0;3;44;1371185.6242;10797815.4425;7.1500546662116085;-73.13413671154719;"-7º -9' -0,197"" S";"73º 8' 2,892"" W";17 N 1371186 10797815;4386.75961834;2
2022-08-03 00:00:00;20862000;A;000000000050;000039;13093000;2;1;0;1;19;1372269.2489;10797982.1897;7.151381651142186;-73.12438993426817;"-7º -9' -4,974"" S";"73º 7' 27,804"" W";17 N 1372269 10797982;3971.0820202;1
2021-08-09 00:00:00;15041501;R;000000000050;000000;4980000;0;0;0;0;0;1372323.9288;10797793.2485;7.149680297162607;-73.12392860438146;"-7º -8' -58,849"" S";"73º 7' 26,143"" W";17 N 1372324 10797793;3776.26918223;1
2021-01-05 00:00:00;8595144;A;000000000050;000050;7039000;2;1;0;1;5;1372339.0455;10797793.5438;7.149680610845953;-73.12379295122665;"-7º -8' -58,85"" S";"73º 7' 25,655"" W";17 N 1372339 10797794;3770.34924822;1
2021-01-14 00:00:00;15041501;A;000000000065;000065;15006000;2;1;0;1;13;1372361.7421;10797809.9621;7.1498242172594315;-73.12358681037027;"-7º -8' -59,367"" S";"73º 7' 24,913"" W";17 N 1372362 10797810;3776.18556492;1
2022-08-04 00:00:00;20862000;A;000000000060;000041;12520000;2;1;0;1;60;1372259.5941;10797832.9138;7.150045624559357;-73.12449960592596;"-7º -9' -0,164"" S";"73º 7' 28,199"" W";17 N 1372260 10797833;3839.11000261;1
2022-11-16 00:00:00;13560299;A;000000000050;000050;11543000;2;1;0;1;13;1372280.2647;10797969.5149;7.151266384805158;-73.12429307251126;"-7º -9' -4,559"" S";"73º 7' 27,455"" W";17 N 1372280 10797970;3955.03644683;1
2021-03-04 00:00:00;26859824;A;000000000079;000079;25882000;3;1;0;1;18;1372248.978;10797766.9153;7.14945591370576;-73.12460503432916;"-7º -8' -58,041"" S";"73º 7' 28,578"" W";17 N 1372249 10797767;3783.90585663;1
2021-06-09 00:00:00;42975720;A;000000000049;000097;23779000;3;1;0;2;18;1372150.9463;10797053.4797;7.1430786142341764;-73.12559458137767;"-7º -8' -35,083"" S";"73º 7' 32,14"" W";17 N 1372151 10797053;3206.457387;1
2021-04-16 00:00:00;27934217;A;000000000056;000050;15978000;2;1;0;1;19;1372118.3571;10797041.1523;7.142973182027626;-73.12588882878224;"-7º -8' -34,703"" S";"73º 7' 33,2"" W";17 N 1372118 10797041;3213.78506435;1
2022-04-19 00:00:00;31292999;A;000000000056;000056;26743000;2;1;0;1;40;1371512.9953;10797098.0902;7.143576608917799;-73.13131055887624;"-7º -8' -36,876"" S";"73º 7' 52,718"" W";17 N 1371513 10797098;3623.9492665;1
2022-09-07 00:00:00;34422300;A;000000000056;000057;24961000;2;1;0;1;60;1371482.03;10797103.1259;7.143626498438699;-73.13158756459221;"-7º -8' -37,055"" S";"73º 7' 53,715"" W";17 N 1371482 10797103;3648.01717358;1
2022-05-02 00:00:00;55284299;A;000000000047;000089;53675000;2;1;0;1;39;1371543.7677;10798781.337;7.158654044495534;-73.13077466785722;"-7º -9' -31,155"" S";"73º 7' 50,789"" W";17 N 1371544 10798781;5007.02699063;1
2022-12-09 00:00:00;31292999;A;000000000047;000047;29373000;2;1;0;1;34;1371474.596;10798753.0637;7.1584113861654775;-73.1313995789674;"-7º -9' -30,281"" S";"73º 7' 53,038"" W";17 N 1371475 10798753;5014.78642312;1
2022-10-21 00:00:00;36508500;A;000000000047;000047;33493000;2;1;0;1;40;1371498.8151;10798727.9984;7.158183059213442;-73.13118618145495;"-7º -9' -29,459"" S";"73º 7' 52,27"" W";17 N 1371499 10798728;4981.19191853;1
2022-05-02 00:00:00;38062638;A;000000000047;000047;27073000;2;1;0;1;31;1371525.1492;10798741.254;7.158297767659578;-73.13094788907229;"-7º -9' -29,872"" S";"73º 7' 51,412"" W";17 N 1371525 10798741;4980.35749504;1
2022-04-07 00:00:00;83448000;A;000000000048;000140;64390000;6;3;0;3;32;1371442.7246;10798656.7857;7.15755363600851;-73.13170037403295;"-7º -9' -27,193"" S";"73º 7' 54,121"" W";17 N 1371443 10798657;4946.08919548;1
2022-03-03 00:00:00;28163699;A;000000000087;000085;28073000;3;1;0;1;23;1372237.6243;10796912.6997;7.141803861732666;-73.1248387487121;"-7º -8' -30,494"" S";"73º 7' 29,419"" W";17 N 1372238 10796913;3041.15644627;1
2021-12-30 00:00:00;18264681;A;000000000024;000029;10355000;3;1;0;1;26;1372272.5898;10796947.0812;7.142106533088432;-73.1245197832756;"-7º -8' -31,584"" S";"73º 7' 28,271"" W";17 N 1372273 10796947;3051.65423312;1
2021-03-01 00:00:00;12892715;A;000000000063;000053;5478000;2;1;0;1;10;1372151.5903;10796889.563;7.141609812127687;-73.12561409337461;"-7º -8' -29,795"" S";"73º 7' 32,211"" W";17 N 1372152 10796890;3069.20344229;1
2022-03-15 00:00:00;41724000;A;000000000058;000053;15584000;3;1;0;2;20;1372326.9424;10797017.6363;7.142730332078413;-73.1240213218653;"-7º -8' -33,829"" S";"73º 7' 26,477"" W";17 N 1372327 10797018;3084.23942264;1
2022-07-28 00:00:00;11056860;A;000000000038;000036;10980000;2;1;0;1;21;1372314.3729;10796908.9247;7.141758210768618;-73.12415085245014;"-7º -8' -30,33"" S";"73º 7' 26,943"" W";17 N 1372314 10796909;2997.27283074;1
2022-10-20 00:00:00;62585999;A;000000000073;000130;37807000;3;2;0;2;21;1371787.3661;10797062.6657;7.143216940146104;-73.12885471731755;"-7º -8' -35,581"" S";"73º 7' 43,877"" W";17 N 1371787 10797063;3423.15556457;1
2022-10-11 00:00:00;323361000;C;000000000250;000238;321150000;0;0;1;1;54;1372002.7852;10794854.0888;7.123394699319207;-73.1272625021402;"-7º -7' -24,221"" S";"73º 7' 38,145"" W";17 N 1372003 10794854;1940.03744079;2
2022-05-25 00:00:00;73017000;C;000000000025;000050;58409000;0;1;1;2;31;1371903.8598;10794984.8248;7.1245813084582705;-73.12812977975406;"-7º -7' -28,493"" S";"73º 7' 41,267"" W";17 N 1371904 10794985;2071.93188698;2
2022-11-24 00:00:00;521549999;B;000000000168;000237;266891000;0;1;2;2;24;1371871.4195;10794892.3984;7.123758141031116;-73.12843499737625;"-7º -7' -25,529"" S";"73º 7' 42,366"" W";17 N 1371871 10794892;2076.84601657;2
2022-02-02 00:00:00;396377999;B;000000000243;000243;301553000;0;0;1;1;33;1371751.2591;10795150.9687;7.126093428748639;-73.12947309981395;"-7º -7' -33,936"" S";"73º 7' 46,103"" W";17 N 1371751 10795151;2270.78773368;3
2022-06-10 00:00:00;148120200;A;000000000160;000194;146958000;3;2;3;2;40;1371620.6557;10795359.3167;7.127980330323036;-73.13061260871521;"-7º -7' -40,729"" S";"73º 7' 50,205"" W";17 N 1371621 10795359;2470.92052841;3
2021-08-02 00:00:00;128927159;C;000000000103;000105;126287000;0;1;2;2;36;1371680.556;10795083.0755;7.125495958940286;-73.13011777760967;"-7º -7' -31,785"" S";"73º 7' 48,424"" W";17 N 1371681 10795083;2314.72546855;3
2022-12-15 00:00:00;430800299;C;000000000232;000256;429758000;1;0;0;1;42;1371688.9087;10794929.7272;7.124120650331519;-73.13006643739207;"-7º -7' -26,834"" S";"73º 7' 48,239"" W";17 N 1371689 10794930;2262.80612283;3
2022-01-21 00:00:00;143947800;C;000000000123;000123;122721000;0;0;0;0;30;1371663.1961;10794931.6614;7.124141930776338;-73.13029679095902;"-7º -7' -26,911"" S";"73º 7' 49,068"" W";17 N 1371663 10794932;2288.16280033;3
2022-03-02 00:00:00;125171999;B;000000000092;000184;115950000;0;1;1;2;32;1371666.6757;10794870.5696;7.123594003675329;-73.13027497279252;"-7º -7' -24,938"" S";"73º 7' 48,99"" W";17 N 1371667 10794871;2270.03695745;3
2022-05-12 00:00:00;201662522;A;000000000225;000340;201661000;2;1;0;1;40;1371523.3983;10795367.8343;7.12807159569506;-73.13148374035326;"-7º -7' -41,058"" S";"73º 7' 53,341"" W";17 N 1371523 10795368;2563.38426273;2
2021-09-15 00:00:00;644635800;B;000000000578;000704;594888000;0;0;2;3;21;1371564.708;10795089.6746;7.125572885820378;-73.13115596404239;"-7º -7' -32,062"" S";"73º 7' 52,161"" W";17 N 1371565 10795090;2426.90245339;3
2021-12-13 00:00:00;628519905;B;000000000269;000274;320502000;0;0;2;3;45;1371586.413;10795013.9453;7.124891003295555;-73.13097290890589;"-7º -7' -29,608"" S";"73º 7' 51,502"" W";17 N 1371586 10795014;2384.07459041;3
2022-10-21 00:00:00;373429799;B;000000000680;000679;353029000;0;0;0;1;34;1371459.2592;10795229.1019;7.126838381077787;-73.13208043884549;"-7º -7' -36,618"" S";"73º 7' 55,49"" W";17 N 1371459 10795229;2571.76381438;1
2022-03-15 00:00:00;1043099999;B;000000000821;000867;302573000;0;1;0;2;40;1371466.3149;10795171.1882;7.126318378647953;-73.13202605386319;"-7º -7' -34,746"" S";"73º 7' 55,294"" W";17 N 1371466 10795171;2545.88687241;1
2021-03-18 00:00:00;349177725;C;000000000237;000237;239398000;0;0;1;1;44;1371484.3744;10794948.0736;7.124316452985737;-73.13189836436042;"-7º -7' -27,539"" S";"73º 7' 54,834"" W";17 N 1371484 10794948;2465.47062739;3
2021-03-03 00:00:00;236366459;C;000000000120;000240;153152000;2;3;2;6;30;1371431.1643;10794661.8312;7.1217598322864575;-73.13241968321174;"-7º -7' -18,335"" S";"73º 7' 56,711"" W";17 N 1371431 10794662;2464.95098864;3
2022-07-25 00:00:00;62585999;A;000000000035;000085;57332000;2;1;0;3;60;1371367.6952;10794716.8364;7.122262434367136;-73.13298056993446;"-7º -7' -20,145"" S";"73º 7' 58,73"" W";17 N 1371368 10794717;2535.27965566;3
2021-01-12 00:00:00;171902880;A;000000000055;000110;102167000;4;2;1;3;50;1371399.0683;10794702.1906;7.122126388471414;-73.13270139265092;"-7º -7' -19,655"" S";"73º 7' 57,725"" W";17 N 1371399 10794702;2502.14085558;3
2022-04-29 00:00:00;472925351;A;000000000272;000255;211217000;7;1;2;2;60;1371377.25;10794619.0071;7.12138439520641;-73.13290989523303;"-7º -7' -16,984"" S";"73º 7' 58,476"" W";17 N 1371377 10794619;2513.51535857;3
2022-05-10 00:00:00;93878999;B;000000000139;000142;87006000;4;1;0;1;40;1371402.1479;10794513.7975;7.1204378723427135;-73.1327027202952;"-7º -7' -13,576"" S";"73º 7' 57,73"" W";17 N 1371402 10794514;2479.63280443;3
2021-05-24 00:00:00;107439299;A;000000000162;000099;90753000;6;1;0;1;15;1371295.0265;10794344.8441;7.118940449372266;-73.13368959228741;"-7º -7' -8,186"" S";"73º 8' 1,283"" W";17 N 1371295 10794345;2581.40273213;1
2022-09-14 00:00:00;161680500;B;000000000210;000267;144053000;1;2;0;4;36;1371424.8046;10794452.2355;7.119882786161892;-73.13250894192252;"-7º -7' -11,578"" S";"73º 7' 57,032"" W";17 N 1371425 10794452;2453.7122738;1
2022-03-14 00:00:00;109525499;A;000000000170;000134;108215000;8;1;0;1;20;1371310.8878;10794748.4376;7.122554309079176;-73.13348529709285;"-7º -7' -21,196"" S";"73º 8' 0,547"" W";17 N 1371311 10794748;2596.15622637;3
2022-10-20 00:00:00;74060100;A;000000000096;000088;68137000;4;1;0;1;18;1371284.2183;10794645.6209;7.121637140685614;-73.1337403339328;"-7º -7' -17,894"" S";"73º 8' 1,465"" W";17 N 1371284 10794646;2608.90771147;2
2022-03-18 00:00:00;26077499;A;000000000043;000099;21169000;1;1;0;1;15;1371145.4889;10794953.9421;7.124421072573372;-73.13493740932907;"-7º -7' -27,916"" S";"73º 8' 5,775"" W";17 N 1371145 10794954;2796.7290269;2
2021-07-12 00:00:00;69835545;A;000000000122;000115;67751000;3;1;0;1;22;1371150.5254;10794879.615;7.123754308795703;-73.1349036537663;"-7º -7' -25,516"" S";"73º 8' 5,653"" W";17 N 1371151 10794880;2776.7040116;3
2022-01-04 00:00:00;312930000;B;000000000290;000290;196465000;0;0;2;3;60;1371266.9138;10794412.5352;7.119551291582137;-73.13393137413219;"-7º -7' -10,385"" S";"73º 8' 2,153"" W";17 N 1371267 10794413;2610.23691419;2
2022-12-29 00:00:00;119956499;A;000000000115;000178;115524000;4;1;0;1;32;1370997.2361;10794601.4566;7.121285456413069;-73.13632146572525;"-7º -7' -16,628"" S";"73º 8' 10,757"" W";17 N 1370997 10794601;2890.07032667;2
2022-09-02 00:00:00;83448000;A;000000000115;000088;82909000;4;1;0;1;34;1370995.5607;10794607.829;7.121342812070687;-73.13633551590041;"-7º -7' -16,834"" S";"73º 8' 10,808"" W";17 N 1370996 10794608;2892.29859572;2
2021-08-10 00:00:00;41041812;A;000000000101;000069;34473000;4;1;0;1;19;1371009.3701;10794814.5859;7.123193295984307;-73.13617987431508;"-7º -7' -23,496"" S";"73º 8' 10,248"" W";17 N 1371009 10794815;2904.31070028;2
2022-12-13 00:00:00;62585999;A;000000000058;000086;53166000;3;1;0;2;32;1371041.7755;10794693.7828;7.12210589198929;-73.13590774440823;"-7º -7' -19,581"" S";"73º 8' 9,268"" W";17 N 1371042 10794694;2855.31284541;2
2022-08-29 00:00:00;52154999;A;000000000048;000052;25948000;2;1;0;1;13;1371038.9078;10794670.2451;7.121895427458832;-73.13593708515313;"-7º -7' -18,824"" S";"73º 8' 9,374"" W";17 N 1371039 10794670;2855.43144622;2
2022-10-28 00:00:00;89185050;A;000000000050;000102;80136000;2;1;1;4;40;1371610.3825;10795751.5332;7.131496236259648;-73.13064439918442;"-7º -7' -53,386"" S";"73º 7' 50,32"" W";17 N 1371610 10795752;2663.98099139;2
2022-05-23 00:00:00;157377712;A;000000000180;000129;122291000;4;1;0;1;40;1371588.2998;10795724.1889;7.131254621915067;-73.13084670152661;"-7º -7' -52,517"" S";"73º 7' 51,048"" W";17 N 1371588 10795724;2668.61580071;2
2022-02-11 00:00:00;187757999;A;000000000222;000181;167917000;6;2;0;1;24;1371590.8441;10795658.4507;7.130665204991007;-73.13083399695445;"-7º -7' -50,395"" S";"73º 7' 51,002"" W";17 N 1371591 10795658;2633.17979747;2
2022-06-15 00:00:00;119956499;A;000000000406;000068;116162000;0;0;2;1;40;1371426.8742;10795980.9801;7.133580340635869;-73.13225524415746;"-7º -8' -0,889"" S";"73º 7' 56,119"" W";17 N 1371427 10795981;2942.37080813;1
2022-06-15 00:00:00;78232500;A;000000000277;000053;76867000;0;0;1;1;40;1371441.7141;10795986.1492;7.133624374837178;-73.13212132582893;"-7º -8' -1,048"" S";"73º 7' 55,637"" W";17 N 1371442 10795986;2932.90695888;1
2022-07-07 00:00:00;75103200;A;000000000089;000090;63866000;3;1;0;1;22;1371460.0618;10795905.4407;7.132898389226157;-73.13196916212434;"-7º -7' -58,434"" S";"73º 7' 55,089"" W";17 N 1371460 10795905;2873.23671119;3
2022-09-06 00:00:00;78232500;A;000000000142;000087;75323000;3;1;0;1;11;1371433.8144;10795956.9495;7.1333639543660325;-73.13219668625392;"-7º -8' -0,11"" S";"73º 7' 55,908"" W";17 N 1371434 10795957;2923.32444847;3
2022-12-19 00:00:00;198188999;A;000000000221;000216;189328000;3;1;0;1;28;1371471.9544;10795826.7217;7.132191222871328;-73.13187459719825;"-7º -7' -55,888"" S";"73º 7' 54,749"" W";17 N 1371472 10795827;2821.27721387;3
2022-05-24 00:00:00;73017000;A;000000000050;000050;40150000;2;2;0;1;30;1371468.4656;10795639.4836;7.130514068816137;-73.13193471282273;"-7º -7' -49,851"" S";"73º 7' 54,965"" W";17 N 1371468 10795639;2731.07694623;3
2022-11-23 00:00:00;41724000;A;000000000052;000051;41709000;2;1;0;1;24;1371469.5633;10795634.4569;7.13046885985645;-73.13192563949222;"-7º -7' -49,688"" S";"73º 7' 54,932"" W";17 N 1371470 10795634;2727.74015954;3
2021-02-08 00:00:00;96695369;A;000000000102;000099;92137000;5;1;0;1;36;1371201.2625;10795680.2963;7.130920827130768;-73.13432538942347;"-7º -7' -51,315"" S";"73º 8' 3,571"" W";17 N 1371201 10795680;2987.28221584;3
2022-04-28 00:00:00;187757999;A;000000000217;000203;130463000;6;1;0;2;40;1371311.0465;10795780.9637;7.1318059580247;-73.13332507355314;"-7º -7' -54,501"" S";"73º 7' 59,97"" W";17 N 1371311 10795781;2937.06007821;3
2021-09-09 00:00:00;134299125;A;000000000171;000169;103535000;0;0;0;1;21;1371326.6285;10795746.2186;7.131492238917826;-73.13319064142249;"-7º -7' -53,372"" S";"73º 7' 59,486"" W";17 N 1371327 10795746;2906.62123838;3
2022-10-25 00:00:00;73017000;A;000000000058;000075;46008000;3;1;0;1;60;1371349.8112;10795758.7748;7.131601181813366;-73.13298074728168;"-7º -7' -53,764"" S";"73º 7' 58,731"" W";17 N 1371350 10795759;2892.3970127;3
2022-11-01 00:00:00;179413200;A;000000000212;000409;178997000;0;1;0;2;28;1371346.9539;10795717.06;7.131227847167002;-73.13301279865793;"-7º -7' -52,42"" S";"73º 7' 58,846"" W";17 N 1371347 10795717;2874.83675415;3
2022-07-01 00:00:00;166896000;A;000000000194;000175;117295000;2;1;0;1;15;1371332.2221;10795601.8468;7.130197775316495;-73.13316267997159;"-7º -7' -48,712"" S";"73º 7' 59,386"" W";17 N 1371332 10795602;2835.11875482;3
2022-08-25 00:00:00;46939499;A;000000000073;000069;45581000;3;1;0;1;16;1371162.5354;10795813.3458;7.132118936167934;-73.13465232181983;"-7º -7' -55,628"" S";"73º 8' 4,748"" W";17 N 1371163 10795813;3082.85881793;3
2022-06-15 00:00:00;88663500;A;000000000111;000106;72026000;4;1;0;1;23;1371136.3902;10795899.897;7.13289847589269;-73.13487354117082;"-7º -7' -58,435"" S";"73º 8' 5,545"" W";17 N 1371136 10795900;3147.58027011;2
2022-07-21 00:00:00;46939499;A;000000000088;000074;44771000;3;1;0;1;13;1371126.8934;10795869.2149;7.132625015898346;-73.13496345503054;"-7º -7' -57,45"" S";"73º 8' 5,868"" W";17 N 1371127 10795869;3140.90454738;2
2022-08-04 00:00:00;194329529;A;000000000148;000252;194255000;8;4;0;2;39;1371150.7319;10795528.6181;7.129569515939442;-73.13480201189498;"-7º -7' -46,45"" S";"73º 8' 5,287"" W";17 N 1371151 10795529;2969.25569399;2
2022-04-29 00:00:00;36508500;A;000000000044;000036;35453000;2;1;0;1;39;1371048.2179;10795945.63;7.133321808293322;-73.13565746489338;"-7º -7' -59,959"" S";"73º 8' 8,367"" W";17 N 1371048 10795946;3246.84471678;2
2022-08-31 00:00:00;41724000;A;000000000063;000054;34915000;3;1;0;1;17;1371056.1304;10795869.1704;7.132635492919251;-73.13559825035006;"-7º -7' -57,488"" S";"73º 8' 8,154"" W";17 N 1371056 10795869;3203.01162347;2
2022-04-29 00:00:00;110511229;A;000000000210;000159;110511000;6;1;0;1;16;1371021.461;10795929.1843;7.133178562632011;-73.13590002239806;"-7º -7' -59,443"" S";"73º 8' 9,24"" W";17 N 1371021 10795929;3262.1896115;2
2022-03-22 00:00:00;83448000;B;000000000062;000118;79416000;3;1;0;2;37;1371041.6575;10795948.7965;7.133351189350196;-73.13571582865805;"-7º -8' -0,064"" S";"73º 8' 8,577"" W";17 N 1371042 10795949;3254.11456493;2
2022-03-29 00:00:00;146034000;A;000000000029;000072;31424000;2;2;0;2;40;1370609.3046;10794480.6169;7.1202621947927645;-73.1398199455892;"-7º -7' -12,944"" S";"73º 8' 23,352"" W";17 N 1370609 10794481;3269.69292137;2
2022-05-12 00:00:00;52154999;A;000000000029;000070;42116000;4;2;1;3;35;1370530.8856;10794439.717;7.119907739974417;-73.1405296809989;"-7º -7' -11,668"" S";"73º 8' 25,907"" W";17 N 1370531 10794440;3346.71615471;2
2022-08-24 00:00:00;52154999;A;000000000029;000075;51232000;2;1;0;3;41;1370538.014;10794433.1371;7.11984768859777;-73.14046674575951;"-7º -7' -11,452"" S";"73º 8' 25,68"" W";17 N 1370538 10794433;3339.42169662;2
2022-08-23 00:00:00;115784099;A;000000000029;000041;33244000;2;1;0;1;41;1370516.8023;10794444.2189;7.119950237974684;-73.14065532413636;"-7º -7' -11,821"" S";"73º 8' 26,359"" W";17 N 1370517 10794444;3360.91653912;2
2022-05-10 00:00:00;61542899;A;000000000029;000047;37897000;2;2;0;2;43;1370580.2338;10794460.6674;7.120087897329688;-73.14008378740373;"-7º -7' -12,316"" S";"73º 8' 24,302"" W";17 N 1370580 10794461;3298.01660808;2
2021-08-06 00:00:00;130307755;A;000000000029;000049;40577000;2;1;0;2;45;1370598.4061;10794442.3277;7.119920780314833;-73.13992358845718;"-7º -7' -11,715"" S";"73º 8' 23,725"" W";17 N 1370598 10794442;3279.29171533;2
2022-08-25 00:00:00;128374561;A;000000000029;000050;38004000;2;2;0;2;41;1370589.1494;10794561.3321;7.120988524025333;-73.13998835561193;"-7º -7' -15,559"" S";"73º 8' 23,958"" W";17 N 1370589 10794561;3294.0031827;2
2022-05-10 00:00:00;104309999;A;000000000029;000075;51232000;2;2;0;2;41;1370588.9477;10794570.8132;7.121073509190749;-73.13998870927587;"-7º -7' -15,865"" S";"73º 8' 23,959"" W";17 N 1370589 10794571;3294.82379185;2
2022-10-20 00:00:00;62585999;A;000000000060;000075;54393000;2;1;0;3;33;1370616.5227;10794456.3243;7.120043417217768;-73.13975892515951;"-7º -7' -12,156"" S";"73º 8' 23,132"" W";17 N 1370617 10794456;3261.60473769;2
2022-04-06 00:00:00;83448000;A;000000000060;000045;38890000;2;2;0;2;28;1370616.7383;10794437.1422;7.119871505391264;-73.13975993589706;"-7º -7' -11,537"" S";"73º 8' 23,136"" W";17 N 1370617 10794437;3260.825372;2
2022-05-16 00:00:00;60840893;A;000000000060;000074;60747000;3;2;0;3;39;1370634.4617;10794471.5329;7.120176941165521;-73.13959566888667;"-7º -7' -12,637"" S";"73º 8' 22,544"" W";17 N 1370634 10794472;3244.20522465;2
2022-07-21 00:00:00;49286474;A;000000000098;000078;49280000;3;1;0;1;13;1370971.307;10795907.1994;7.1329892795425645;-73.13635331947502;"-7º -7' -58,761"" S";"73º 8' 10,872"" W";17 N 1370971 10795907;3295.73316318;2
2022-11-23 00:00:00;75103200;A;000000000070;000064;24649000;3;1;0;1;24;1371038.7729;10795195.7021;7.126603693817159;-73.13585754030619;"-7º -7' -35,773"" S";"73º 8' 9,087"" W";17 N 1371039 10795196;2960.74241902;1
2022-05-09 00:00:00;64150649;A;000000000108;000084;64091000;4;1;0;1;34;1370998.7841;10795100.0425;7.125752695952141;-73.13623096576798;"-7º -7' -32,71"" S";"73º 8' 10,431"" W";17 N 1370999 10795100;2973.56036066;1
2022-04-07 00:00:00;46939499;A;000000000093;000090;43422000;3;1;0;1;19;1370847.6273;10795124.5206;7.125995232315938;-73.13758316019582;"-7º -7' -33,583"" S";"73º 8' 15,299"" W";17 N 1370848 10795125;3126.04135782;1
2022-08-04 00:00:00;18671490;A;000000000046;000041;18619000;3;1;0;1;15;1370841.1504;10795124.4911;7.125995962224459;-73.13764126607558;"-7º -7' -33,585"" S";"73º 8' 15,509"" W";17 N 1370841 10795124;3132.30989525;1
2021-01-21 00:00:00;193390739;A;000000000138;000121;91836000;4;1;0;1;40;1371158.6011;10796728.7637;7.140321918502495;-73.13454666704679;"-7º -8' -25,159"" S";"73º 8' 4,368"" W";17 N 1371159 10796729;3611.22311108;2
2021-03-09 00:00:00;1289271600;B;000000000237;000234;177677000;0;0;1;1;52;1371181.5515;10796492.5478;7.138201833981559;-73.13437717178955;"-7º -8' -17,527"" S";"73º 8' 3,758"" W";17 N 1371182 10796493;3442.2542077;2
2021-03-09 00:00:00;1289271600;A;000000000054;000059;43221000;0;0;1;1;52;1371192.8112;10796501.8264;7.138283240439798;-73.1342747351282;"-7º -8' -17,82"" S";"73º 8' 3,389"" W";17 N 1371193 10796502;3439.24171657;2
2021-03-09 00:00:00;1289271600;B;000000000109;000121;85518000;0;0;0;1;52;1371199.4685;10796497.5096;7.1382435367343335;-73.13421567927895;"-7º -8' -17,677"" S";"73º 8' 3,176"" W";17 N 1371199 10796498;3431.34737834;2
2021-03-09 00:00:00;1289271600;A;000000000084;000090;71300000;0;0;1;1;58;1371206.1931;10796492.9787;7.138201904291102;-73.13415605269213;"-7º -8' -17,527"" S";"73º 8' 2,962"" W";17 N 1371206 10796493;3423.26675432;2
